time,seconds_elapsed,z,y,x
1772783796213770800,0.175770751953125,-0.03345431759953499,0.0166325643658638,0.011364143341779709
1772783796223810600,0.185810546875,-0.033554717898368835,0.01207855623215437,0.01870780996978283
1772783796233820700,0.195820556640625,-0.036855604499578476,0.0023177298717200756,0.02337528206408024
1772783796243860700,0.20586083984375,-0.044555071741342545,-0.0077676610089838505,0.0205006655305624
1772783796253870800,0.215870849609375,-0.04973413795232773,-0.016510583460330963,0.013642181642353535
1772783796263910700,0.22591064453125,-0.05590255558490753,-0.015874888747930527,0.010263163596391678
1772783796273920800,0.235920654296875,-0.05304640904068947,-0.015946730971336365,0.00931499246507883
1772783796283960600,0.245960693359375,-0.052375826984643936,-0.01651691272854805,0.009207134135067463
1772783796293970700,0.255970703125,-0.046881258487701416,-0.0013562040403485298,0.012652823701500893
1772783796304010800,0.2660107421875,-0.04297599941492081,0.01575114205479622,0.01901484839618206
1772783796314020600,0.2760205078125,-0.04004928469657898,0.020235445350408554,0.023956604301929474
1772783796324060700,0.286060791015625,-0.03975074738264084,0.022523101419210434,0.030348191037774086
1772783796334070800,0.29607080078125,-0.034553319215774536,0.01769212633371353,0.030623827129602432
1772783796344110800,0.30611083984375,-0.03277033567428589,0.011888034641742706,0.030581749975681305
1772783796354151700,0.316151611328125,-0.03844797611236572,0.007213018834590912,0.02903715893626213
1772783796364160800,0.326160888671875,-0.041101545095443726,0.002039561979472637,0.0218141321092844
1772783796374201900,0.336201904296875,-0.04235733300447464,0.007001095451414585,0.014653701335191727
1772783796384210700,0.346210693359375,-0.04350515455007553,0.0021615992300212383,0.006947045214474201
1772783796394251500,0.35625146484375,-0.03760763257741928,0.007676374167203903,-0.0005264505743980408
1772783796404260600,0.366260498046875,-0.028071919456124306,0.010698528960347176,-0.0013823918998241425
1772783796414301700,0.3763017578125,-0.022073132917284966,0.013086885213851929,0.0019170437008142471
1772783796424310800,0.386310791015625,-0.017683444544672966,0.02236906625330448,0.012323345988988876
1772783796434351600,0.3963515625,-0.017200544476509094,0.024872835725545883,0.023567918688058853
1772783796444361700,0.40636181640625,-0.015936341136693954,0.02221127599477768,0.029425542801618576
1772783796454401800,0.41640185546875,-0.0162168238312006,0.014363636262714863,0.0330750048160553
1772783796464411600,0.42641162109375,-0.016327612102031708,0.007512655109167099,0.033117085695266724
1772783796474451500,0.436451416015625,-0.009488215669989586,-0.0057530757039785385,0.026605024933815002
1772783796484491500,0.446491455078125,-0.0013325507752597332,-0.013289821334183216,0.023656107485294342
1772783796494501600,0.456501708984375,0.00621839240193367,-0.012045697309076786,0.02439882606267929
1772783796504541700,0.466541748046875,0.007470876909792423,-0.006469038315117359,0.026334410533308983
1772783796514551600,0.476551513671875,0.0028501618653535843,-0.009211817756295204,0.0208833459764719
1772783796524591600,0.486591552734375,0.0006796852685511112,-0.006919634994119406,0.018681179732084274
1772783796534601700,0.496601806640625,0.0055974614806473255,-0.005234165117144585,0.01330733671784401
1772783796544641800,0.506641845703125,0.006147138308733702,-0.0008013334590941668,0.007739200256764889
1772783796554651600,0.516651611328125,0.0064642527140676975,-0.002593774814158678,0.0038833003491163254
1772783796564691500,0.52669140625,0.005014162044972181,-0.0021639405749738216,0.004794367589056492
1772783796574701600,0.53670166015625,0.009962847456336021,0.004020185209810734,0.014087468385696411
1772783796584741600,0.54674169921875,0.015172256156802177,0.0034033972769975662,0.025413360446691513
1772783796594782500,0.556782470703125,0.014006074517965317,-0.0038957607466727495,0.037212274968624115
1772783796604791600,0.56679150390625,0.005681299604475498,-0.021082472056150436,0.04438656195998192
1772783796614832600,0.57683251953125,-0.007242304272949696,-0.03138347715139389,0.04596159607172012
1772783796624842800,0.5868427734375,-0.016130339354276657,-0.024740753695368767,0.04003366455435753
1772783796634882800,0.5968828125,-0.020858798176050186,-0.022767117246985435,0.02959349751472473
1772783796644892700,0.606892578125,-0.014586521312594414,-0.002422696677967906,0.02602539211511612
1772783796654932700,0.6169326171875,0.0019173873588442802,0.012045789510011673,0.026110971346497536
1772783796664942800,0.62694287109375,0.012814244255423546,0.021393219009041786,0.03580967336893082
1772783796674982700,0.636982666015625,0.017288170754909515,0.02169511839747429,0.038942836225032806
1772783796684992500,0.646992431640625,0.022563626989722252,0.024874933063983917,0.04023100808262825
1772783796695032600,0.657032470703125,0.024637829512357712,0.006775297224521637,0.038759518414735794
1772783796705042700,0.667042724609375,0.024889498949050903,-0.008937086910009384,0.04199579358100891
1772783796715082800,0.677082763671875,0.020304400473833084,-0.01180598046630621,0.03935731574892998
1772783796725122800,0.687122802734375,0.020954478532075882,-0.024452000856399536,0.025243893265724182
1772783796735132700,0.697132568359375,0.0266262274235487,-0.020312350243330002,0.012846389785408974
1772783796745172700,0.7071728515625,0.027391886338591576,-0.00856621190905571,0.011393902823328972
1772783796755182800,0.717182861328125,0.02701861411333084,0.008752523921430111,0.01233106292784214
1772783796765222700,0.72722265625,0.03256731107831001,0.01671643927693367,0.015470664016902447
1772783796775232500,0.737232421875,0.033562034368515015,0.021318450570106506,0.027897324413061142
1772783796785272600,0.7472724609375,0.03368560969829559,0.01946915313601494,0.03336159884929657
1772783796795282700,0.75728271484375,0.03635963425040245,0.022487744688987732,0.02763514220714569
1772783796805322800,0.76732275390625,0.03306290879845619,0.016845036298036575,0.018565481528639793
1772783796815332600,0.77733251953125,0.02864937297999859,0.012912055477499962,0.001395844854414463
1772783796825422600,0.787422607421875,0.028698110952973366,0.006163071841001511,-0.019034061580896378
1772783796835431700,0.797431640625,0.02989106997847557,-0.007879501208662987,-0.03767859563231468
1772783796845472500,0.807472412109375,0.034545477479696274,-0.01951858028769493,-0.048078503459692
1772783796855512600,0.8175126953125,0.0404781810939312,-0.028033819049596786,-0.04570094496011734
1772783796865522700,0.827522705078125,0.038159631192684174,-0.02733846753835678,-0.03305012732744217
1772783796875562500,0.8375625,0.03876112401485443,-0.015228772535920143,-0.02012266218662262
1772783796885572400,0.847572265625,0.04213561490178108,0.0005736257880926132,-0.014814181253314018
1772783796895612400,0.8576123046875,0.05814893916249275,0.008351653814315796,-0.007324041798710823
1772783796905622500,0.86762255859375,0.07149776071310043,0.008294129744172096,0.002617538906633854
1772783796915662600,0.87766259765625,0.07881379872560501,0.003101895097643137,0.005669970065355301
1772783796925672400,0.88767236328125,0.07514502853155136,-0.0036385655403137207,0.005015631206333637
1772783796935712500,0.89771240234375,0.07041125744581223,-0.015022248029708862,-0.0003530345857143402
1772783796945722600,0.90772265625,0.05830533057451248,-0.02481309324502945,-0.005777627229690552
1772783796955762700,0.9177626953125,0.04490496963262558,-0.02954818680882454,-0.0026839356869459152
1772783796965772500,0.9277724609375,0.034474167972803116,-0.030313577502965927,0.0069540441036224365
1772783796975812400,0.937812255859375,0.02938912995159626,-0.03300550580024719,0.021842895075678825
1772783796985852400,0.947852294921875,0.024538714438676834,-0.037850864231586456,0.03656777739524841
1772783796995862500,0.957862548828125,0.013778992928564548,-0.046462494879961014,0.05352142080664635
1772783797005902600,0.967902587890625,0.025630593299865723,-0.03679974749684334,0.060436852276325226
1772783797015912400,0.977912353515625,0.0387747697532177,-0.02674734592437744,0.052807655185461044
1772783797025953500,0.98795361328125,0.04173247516155243,-0.005511300638318062,0.04726561903953552
1772783797035962600,0.997962646484375,0.04009827971458435,-0.0006716998759657145,0.03791263327002525
1772783797046003500,1.00800341796875,0.03329869359731674,-0.0067069558426737785,0.028052279725670815
1772783797056012500,1.018012451171875,0.023321066051721573,-0.016121966764330864,0.017600618302822113
1772783797066053600,1.0280537109375,0.013741942122578621,-0.021840039640665054,0.009846825152635574
