time,seconds_elapsed,y,z,x
1772729777622165000,0.5121650390625,4.980000019073486,6.389999866485596,0.00624999962747097
1772729777632297000,0.522296875,4.980000019073486,6.389999866485596,0.01249999925494194
1772729777642429000,0.532428955078125,4.980000019073486,6.389999866485596,0.01874999888241291
1772729777652591000,0.542591064453125,4.980000019073486,6.389999866485596,0.02499999850988388
1772729777662723000,0.55272314453125,4.980000019073486,6.389999866485596,0.032499998807907104
1772729777672855000,0.56285498046875,4.980000019073486,6.389999866485596,0
1772729777682987000,0.572987060546875,4.980000019073486,6.389999866485596,0.00624999962747097
1772729777693118000,0.583117919921875,5.018749713897705,6.389999866485596,0.01249999925494194
1772729777703250000,0.59325,5.056250095367432,6.389999866485596,0.01874999888241291
1772729777713382000,0.6033818359375,5.09499979019165,6.389999866485596,0.02499999850988388
1772729777723514000,0.61351416015625,5.670000076293945,6.389999866485596,0.032499998807907104
1772729777733646000,0.62364599609375,5.707499980926514,6.389999866485596,0
1772729777743778000,0.633778076171875,5.746249675750732,6.389999866485596,0.00624999962747097
1772729777753909000,0.643908935546875,5.784999847412109,6.389999866485596,0.01249999925494194
1772729777764041000,0.654041015625,5.822499752044678,6.389999866485596,0.01874999888241291
1772729777774173000,0.6641728515625,5.861249923706055,6.428750038146973,0.02499999850988388
1772729777784335000,0.674335205078125,5.900000095367432,6.467499732971191,0.032499998807907104
1772729777794467000,0.684467041015625,5.9375,6.467499732971191,0
1772729777804599000,0.69459912109375,5.976249694824219,6.50499963760376,0.00624999962747097
1772729777814731000,0.70473095703125,5.976249694824219,6.50499963760376,0.01249999925494194
1772729777824863000,0.714863037109375,5.976249694824219,6.50499963760376,0.01874999888241291
1772729777834995000,0.724994873046875,5.976249694824219,6.50499963760376,0.02499999850988388
1772729777845126000,0.7351259765625,5.976249694824219,6.50499963760376,0.032499998807907104
1772729777855258000,0.745258056640625,5.976249694824219,6.50499963760376,0
1772729777865390000,0.75539013671875,5.976249694824219,6.467499732971191,0.00624999962747097
1772729777875522000,0.76552197265625,5.976249694824219,6.428750038146973,0.01249999925494194
1772729777885654000,0.775654052734375,5.976249694824219,6.352499961853027,0.01874999888241291
1772729777895786000,0.785785888671875,5.9375,6.31374979019165,0.02499999850988388
1772729777905917000,0.7959169921875,5.900000095367432,6.276249885559082,0.032499998807907104
1772729777916080000,0.806080078125,5.861249923706055,6.276249885559082,0
1772729777926212000,0.816212158203125,5.822499752044678,6.276249885559082,0.00624999962747097
1772729777936343000,0.826343017578125,5.746249675750732,6.276249885559082,0.01249999925494194
1772729777946475000,0.83647509765625,5.171249866485596,6.237499713897705,0.01874999888241291
1772729777956607000,0.84660693359375,5.171249866485596,6.198750019073486,0.02499999850988388
1772729777966739000,0.856739013671875,5.210000038146973,6.16124963760376,0.032499998807907104
1772729777976871000,0.866870849609375,5.248749732971191,6.122499942779541,0
1772729777987003000,0.8770029296875,5.324999809265137,6.046249866485596,0.00624999962747097
1772729777997134000,0.887134033203125,5.363749980926514,6.007499694824219,0.01249999925494194
1772729778007266000,0.89726611328125,5.440000057220459,5.96875,0.01874999888241291
1772729778017398000,0.90739794921875,6.014999866485596,5.931250095367432,0.02499999850988388
1772729778027530000,0.917530029296875,6.014999866485596,5.931250095367432,0.032499998807907104
1772729778037662000,0.927661865234375,6.014999866485596,5.931250095367432,0
1772729778047794000,0.9377939453125,6.014999866485596,5.96875,0.00624999962747097
1772729778057925000,0.947925048828125,6.014999866485596,6.046249866485596,0.01249999925494194
1772729778068057000,0.95805712890625,6.014999866485596,6.122499942779541,0.01874999888241291
1772729778078189000,0.96818896484375,6.014999866485596,6.734999656677246,0.02499999850988388
1772729778088321000,0.978321044921875,6.014999866485596,6.773749828338623,0.032499998807907104
1772729778098453000,0.988452880859375,6.014999866485596,6.8125,0
1772729778108585000,0.9985849609375,6.014999866485596,6.8125,0.00624999962747097
1772729778118716000,1.0087158203125,6.014999866485596,6.8125,0.01249999925494194
1772729778128848000,1.018847900390625,6.014999866485596,6.773749828338623,0.01874999888241291
1772729778138980000,1.02897998046875,6.014999866485596,6.773749828338623,0.02499999850988388
1772729778149112000,1.039112060546875,6.014999866485596,6.734999656677246,0.032499998807907104
1772729778159244000,1.049244140625,6.014999866485596,6.658750057220459,0
1772729778169376000,1.0593759765625,6.014999866485596,6.007499694824219,0.00624999962747097
1772729778179508000,1.069508056640625,6.014999866485596,5.96875,0.01249999925494194
1772729778189639000,1.079638916015625,6.014999866485596,5.931250095367432,0.01874999888241291
1772729778199771000,1.08977099609375,5.976249694824219,5.853749752044678,0.02499999850988388
1772729778209903000,1.099903076171875,5.9375,5.777499675750732,0.032499998807907104
1772729778220035000,1.11003515625,5.900000095367432,5.738749980926514,0.9199999570846558
1772729778230167000,1.1201669921875,5.861249923706055,5.738749980926514,0.9574999809265137
1772729778240299000,1.130299072265625,5.822499752044678,5.738749980926514,0.9962499737739563
1772729778250430000,1.140429931640625,5.822499752044678,5.738749980926514,0.9962499737739563
1772729778260562000,1.15056201171875,5.822499752044678,5.777499675750732,0.9962499737739563
1772729778270694000,1.16069384765625,5.822499752044678,5.853749752044678,0.9962499737739563
1772729778280826000,1.170826171875,5.822499752044678,5.931250095367432,0.9962499737739563
1772729778290958000,1.1809580078125,5.822499752044678,6.582499980926514,0.9962499737739563
1772729778301090000,1.191090087890625,5.822499752044678,6.619999885559082,1.0337499380111694
1772729778311221000,1.201220947265625,5.822499752044678,6.697499752044678,1.0337499380111694
1772729778321353000,1.21135302734375,5.861249923706055,7.309999942779541,1.0724999904632568
1772729778331485000,1.22148486328125,5.900000095367432,7.309999942779541,1.1112499237060547
1772729778341617000,1.231616943359375,5.9375,7.309999942779541,1.1112499237060547
1772729778351749000,1.2417490234375,6.014999866485596,7.271249771118164,1.1112499237060547
1772729778361911000,1.2519111328125,6.627500057220459,7.233749866485596,1.0337499380111694
1772729778372073000,1.262072998046875,6.627500057220459,7.233749866485596,0.01874999888241291
1772729778382205000,1.272204833984375,6.627500057220459,7.271249771118164,0.02499999850988388
1772729778392337000,1.2823369140625,6.627500057220459,7.386250019073486,0.032499998807907104
1772729778402469000,1.29246923828125,6.627500057220459,8.458749771118164,0
1772729778412601000,1.30260107421875,6.551249980926514,9.809999465942383,0.00624999962747097
1772729778422733000,1.312733154296875,5.9375,9.819999694824219,0.01249999925494194
1772729778432864000,1.322864013671875,5.861249923706055,9.829999923706055,0.01874999888241291
1772729778442996000,1.332995849609375,5.171249866485596,9.84000015258789,0.02499999850988388
1772729778453128000,1.3431279296875,5.133749961853027,9.84999942779541,0.032499998807907104
1772729778463260000,1.353260009765625,5.09499979019165,8.03749942779541,0
