time,seconds_elapsed,y,z,x
1772729755860260000,0.441260009765625,4.482500076293945,6.734999656677246,1.4562499523162842
1772729755870392000,0.45139208984375,4.482500076293945,6.734999656677246,1.4562499523162842
1772729755880523000,0.46152294921875,4.482500076293945,6.734999656677246,1.4562499523162842
1772729755890686000,0.47168603515625,4.482500076293945,6.734999656677246,1.4175000190734863
1772729755900818000,0.48181787109375,4.482500076293945,6.734999656677246,1.4175000190734863
1772729755910950000,0.491949951171875,4.482500076293945,6.697499752044678,1.378749966621399
1772729755921081000,0.5020810546875,4.519999980926514,6.658750057220459,1.341249942779541
1772729755931213000,0.512213134765625,4.558749675750732,6.619999885559082,1.3025000095367432
1772729755941376000,0.5223759765625,4.597499847412109,6.582499980926514,1.2637499570846558
1772729755951538000,0.532537841796875,4.634999752044678,6.582499980926514,1.2262499332427979
1772729755961700000,0.5427001953125,4.673749923706055,6.582499980926514,0.00624999962747097
1772729755971863000,0.552863037109375,4.712500095367432,6.619999885559082,0.01249999925494194
1772729755982025000,0.56302490234375,4.712500095367432,6.734999656677246,0.01874999888241291
1772729755992157000,0.573156982421875,4.712500095367432,7.69249963760376,0.02499999850988388
1772729756002319000,0.583319091796875,4.712500095367432,7.769999980926514,0.032499998807907104
1772729756012451000,0.593451171875,4.712500095367432,7.846250057220459,0
1772729756022613000,0.603613037109375,4.712500095367432,8.421249389648438,0.00624999962747097
1772729756032745000,0.613744873046875,4.712500095367432,8.421249389648438,0.01249999925494194
1772729756042877000,0.623876953125,4.712500095367432,8.382499694824219,0.01874999888241291
1772729756053039000,0.6340390625,4.712500095367432,8.306249618530273,0.02499999850988388
1772729756063202000,0.6442021484375,4.712500095367432,7.731249809265137,0.032499998807907104
1772729756073364000,0.654364013671875,4.712500095367432,7.731249809265137,0
1772729756083496000,0.664495849609375,4.673749923706055,7.731249809265137,0.00624999962747097
1772729756093628000,0.6746279296875,4.634999752044678,7.69249963760376,0.01249999925494194
1772729756103760000,0.684759765625,4.597499847412109,7.69249963760376,0.01874999888241291
1772729756113891000,0.69489111328125,4.558749675750732,7.69249963760376,0.02499999850988388
1772729756124054000,0.705053955078125,4.558749675750732,7.69249963760376,0.032499998807907104
1772729756134186000,0.71518603515625,4.558749675750732,7.69249963760376,0
1772729756144317000,0.72531689453125,4.558749675750732,7.654999732971191,0.00624999962747097
1772729756154480000,0.735480224609375,4.558749675750732,7.577499866485596,0.01249999925494194
1772729756164612000,0.745612060546875,4.558749675750732,6.927499771118164,0.01874999888241291
1772729756174774000,0.75577392578125,4.558749675750732,6.888750076293945,0.02499999850988388
1772729756184906000,0.765906005859375,4.558749675750732,6.8125,0.032499998807907104
1772729756195038000,0.776037841796875,4.558749675750732,6.16124963760376,0
1772729756205169000,0.7861689453125,4.558749675750732,6.122499942779541,0.00624999962747097
1772729756215332000,0.79633203125,4.558749675750732,6.122499942779541,0.01249999925494194
1772729756225464000,0.806464111328125,4.558749675750732,6.122499942779541,0.01874999888241291
1772729756235596000,0.816595947265625,4.558749675750732,6.16124963760376,0.02499999850988388
1772729756245727000,0.82672705078125,4.558749675750732,6.276249885559082,0.032499998807907104
1772729756255890000,0.836889892578125,4.558749675750732,7.003749847412109,0
1772729756266022000,0.84702197265625,4.558749675750732,7.041249752044678,0.00624999962747097
1772729756276184000,0.85718408203125,4.558749675750732,7.079999923706055,0.01249999925494194
1772729756286316000,0.86731591796875,4.558749675750732,7.15625,0.01874999888241291
1772729756296448000,0.877447998046875,4.558749675750732,8.03749942779541,0.02499999850988388
1772729756306579000,0.887578857421875,4.558749675750732,8.114999771118164,0.032499998807907104
1772729756316711000,0.8977109375,4.558749675750732,9.800000190734863,0
1772729756326874000,0.9078740234375,4.558749675750732,9.809999465942383,0.00624999962747097
1772729756337005000,0.918005126953125,4.558749675750732,9.819999694824219,0.01249999925494194
1772729756347137000,0.928136962890625,4.558749675750732,9.829999923706055,0.01874999888241291
1772729756357269000,0.93826904296875,4.558749675750732,9.84000015258789,0.02499999850988388
1772729756367401000,0.94840087890625,4.558749675750732,9.84999942779541,0.032499998807907104
1772729756377563000,0.95856298828125,4.558749675750732,9.800000190734863,0
1772729756387726000,0.96872607421875,4.558749675750732,8.573749542236328,0.00624999962747097
1772729756397888000,0.978887939453125,4.558749675750732,8.536250114440918,0.01249999925494194
1772729756408050000,0.9890498046875,4.558749675750732,7.922499656677246,0.01874999888241291
1772729756418213000,0.999213134765625,4.558749675750732,7.846250057220459,0.02499999850988388
1772729756428375000,1.009375,4.558749675750732,7.807499885559082,0.032499998807907104
1772729756438507000,1.019507080078125,4.558749675750732,7.807499885559082,0
1772729756448669000,1.0296689453125,4.558749675750732,7.807499885559082,0.00624999962747097
1772729756458801000,1.03980078125,4.558749675750732,7.807499885559082,0.01249999925494194
1772729756468933000,1.04993310546875,4.558749675750732,7.807499885559082,0.01874999888241291
1772729756479095000,1.060094970703125,4.558749675750732,7.769999980926514,0.02499999850988388
1772729756489258000,1.070258056640625,4.558749675750732,7.731249809265137,0.032499998807907104
1772729756499389000,1.080388916015625,4.558749675750732,7.654999732971191,0
1772729756509552000,1.09055224609375,4.558749675750732,7.616250038146973,0.00624999962747097
1772729756519684000,1.10068408203125,4.558749675750732,7.654999732971191,0.01249999925494194
1772729756529846000,1.110845947265625,4.558749675750732,7.807499885559082,0.01874999888241291
1772729756540008000,1.121008056640625,4.519999980926514,9.84000015258789,0.02499999850988388
