time,seconds_elapsed,y,z,x
1772729065553915000,0.428914794921875,2.8350000381469727,8.076250076293945,0.02499999850988388
1772729065564077000,0.4390771484375,2.8350000381469727,8.03749942779541,0.032499998807907104
1772729065574240000,0.449239990234375,2.8350000381469727,8.03749942779541,0
1772729065584372000,0.4593720703125,2.8350000381469727,8.03749942779541,0.00624999962747097
1772729065594534000,0.469533935546875,2.8350000381469727,8.076250076293945,0.01249999925494194
1772729065604666000,0.479666015625,2.8350000381469727,8.076250076293945,0.01874999888241291
1772729065614828000,0.489828125,2.8350000381469727,8.076250076293945,0.02499999850988388
1772729065624991000,0.499990966796875,2.8350000381469727,8.076250076293945,0.032499998807907104
1772729065635153000,0.51015283203125,2.8350000381469727,8.076250076293945,0
1772729065645315000,0.520315185546875,2.8350000381469727,8.076250076293945,0.00624999962747097
1772729065655478000,0.53047802734375,2.8350000381469727,8.076250076293945,0.01249999925494194
1772729065665640000,0.540639892578125,2.8350000381469727,8.076250076293945,0.01874999888241291
1772729065675772000,0.55077197265625,2.8350000381469727,8.076250076293945,0.02499999850988388
1772729065685934000,0.56093408203125,2.8350000381469727,8.076250076293945,0.032499998807907104
1772729065696066000,0.571066162109375,2.8350000381469727,8.076250076293945,0
1772729065706198000,0.581197998046875,2.8350000381469727,8.076250076293945,0.00624999962747097
1772729065716330000,0.591330078125,2.8350000381469727,8.076250076293945,0.01249999925494194
1772729065726492000,0.601491943359375,2.8350000381469727,8.076250076293945,0.01874999888241291
1772729065736624000,0.6116240234375,2.8350000381469727,8.076250076293945,0.02499999850988388
1772729065746756000,0.621756103515625,2.8350000381469727,8.076250076293945,0.032499998807907104
1772729065756888000,0.63188818359375,2.8350000381469727,8.076250076293945,0
1772729065767050000,0.642050048828125,2.8350000381469727,8.076250076293945,0.00624999962747097
1772729065777212000,0.6522119140625,2.8350000381469727,8.076250076293945,0.01249999925494194
1772729065787375000,0.662375,2.8350000381469727,8.076250076293945,0.01874999888241291
1772729065797537000,0.672537109375,2.8350000381469727,8.076250076293945,0.02499999850988388
1772729065807669000,0.6826689453125,2.8350000381469727,8.076250076293945,0.032499998807907104
1772729065817801000,0.692801025390625,2.8350000381469727,8.076250076293945,0
1772729065827932000,0.702931884765625,2.8350000381469727,8.076250076293945,0.00624999962747097
1772729065838095000,0.71309521484375,2.8350000381469727,8.076250076293945,0.01249999925494194
1772729065848257000,0.723257080078125,2.8350000381469727,8.076250076293945,0.01874999888241291
1772729065858420000,0.733419921875,2.8350000381469727,8.076250076293945,0.02499999850988388
1772729065868551000,0.743551025390625,2.8350000381469727,8.03749942779541,0.032499998807907104
1772729065878714000,0.753714111328125,2.8350000381469727,8.03749942779541,0
1772729065888876000,0.7638759765625,2.8350000381469727,8.03749942779541,0.00624999962747097
1772729065899038000,0.774037841796875,2.8350000381469727,8,0.01249999925494194
1772729065909201000,0.784200927734375,2.8350000381469727,7.961249828338623,0.01874999888241291
1772729065919363000,0.794363037109375,2.8350000381469727,7.961249828338623,0.02499999850988388
1772729065929525000,0.80452490234375,2.8350000381469727,7.961249828338623,0.032499998807907104
1772729065939657000,0.814656982421875,2.8350000381469727,7.961249828338623,0
1772729065949789000,0.824788818359375,2.8350000381469727,8,0.00624999962747097
1772729065959952000,0.834951904296875,2.8350000381469727,8.076250076293945,0.01249999925494194
1772729065970114000,0.845114013671875,2.8350000381469727,8.114999771118164,0.01874999888241291
1772729065980276000,0.85527587890625,2.8350000381469727,8.15250015258789,0.02499999850988388
1772729065990439000,0.86543896484375,2.8350000381469727,8.15250015258789,0.032499998807907104
1772729066000570000,0.875570068359375,2.8350000381469727,8.15250015258789,0
