time,seconds_elapsed,z,y,x
1772746276507639000,0.14363916015625,-0.0007635590736754239,-0.007330167107284069,-0.00259610079228878
1772746276526506500,0.162506591796875,0.0004581354442052543,0.005344913341104984,0.0036650835536420345
1772746276545374000,0.1813740234375,0.0004581354442052543,-0.001374406274408102,-0.0068720318377017975
1772746276564241400,0.200241455078125,-0.00015271181473508477,0.0004581354442052543,0.005497625097632408
1772746276583108900,0.21910888671875,-0.00015271181473508477,0.0016798300202935934,-0.001985253533348441
1772746276601976000,0.23797607421875,0.0004581354442052543,-0.001374406274408102,0.0010689827613532543
1772746276620843500,0.256843505859375,-0.00015271181473508477,0.0010689827613532543,-0.001374406274408102
1772746276639711000,0.2757109375,-0.00015271181473508477,0.0004581354442052543,0.0004581354442052543
1772746276658578200,0.294578125,0.0004581354442052543,-0.00015271181473508477,0.0010689827613532543
1772746276677445600,0.313445556640625,-0.00015271181473508477,-0.0007635590736754239,-0.001374406274408102
1772746276696313000,0.33231298828125,-0.00015271181473508477,0.0010689827613532543,0.0010689827613532543
1772746276715180500,0.3511806640625,-0.00015271181473508477,0.0004581354442052543,-0.0007635590736754239
1772746276734047700,0.3700478515625,-0.0007635590736754239,0.0004581354442052543,0.0010689827613532543
1772746276752915200,0.388915283203125,0.0004581354442052543,0.0010689827613532543,-0.00015271181473508477
1772746276771782700,0.40778271484375,-0.0007635590736754239,0.0004581354442052543,-0.0007635590736754239
1772746276790650000,0.426650146484375,-0.0007635590736754239,0.0016798300202935934,0.0004581354442052543
1772746276809517300,0.445517333984375,0.0004581354442052543,-0.00015271181473508477,0.0004581354442052543
1772746276828384800,0.464384765625,0.0004581354442052543,-0.0007635590736754239,0.0004581354442052543
1772746276847252200,0.483252197265625,-0.00015271181473508477,-0.00015271181473508477,0.0004581354442052543
1772746276866119400,0.502119384765625,-0.00015271181473508477,-0.0007635590736754239,-0.0007635590736754239
1772746276884987000,0.52098681640625,-0.0007635590736754239,-0.00015271181473508477,-0.00015271181473508477
1772746276903854300,0.539854248046875,0.0004581354442052543,-0.0007635590736754239,0.0004581354442052543
1772746276922721800,0.5587216796875,0.0010689827613532543,0.0010689827613532543,-0.00015271181473508477
1772746276941589000,0.577589111328125,-0.00015271181473508477,-0.001374406274408102,0.0004581354442052543
1772746276960456400,0.59645654296875,0.0004581354442052543,0.0004581354442052543,-0.00015271181473508477
1772746276979324000,0.615323974609375,-0.0007635590736754239,-0.00015271181473508477,0.0004581354442052543
1772746276998191400,0.63419140625,-0.00015271181473508477,0.0004581354442052543,-0.0007635590736754239
1772746277017058600,0.65305859375,-0.00015271181473508477,-0.0007635590736754239,-0.00015271181473508477
1772746277035926000,0.671926025390625,0.0004581354442052543,0.0004581354442052543,-0.0007635590736754239
1772746277054793500,0.69079345703125,-0.00015271181473508477,0.0004581354442052543,-0.0007635590736754239
1772746277073661000,0.709660888671875,-0.00015271181473508477,0.0004581354442052543,-0.00015271181473508477
1772746277092528000,0.728528076171875,-0.00015271181473508477,-0.0007635590736754239,-0.00015271181473508477
1772746277111395600,0.7473955078125,-0.0007635590736754239,0.0010689827613532543,0.0004581354442052543
1772746277130263000,0.766262939453125,-0.00015271181473508477,-0.00259610079228878,0.0004581354442052543
1772746277149130200,0.785130126953125,0.0004581354442052543,0.0004581354442052543,0.0010689827613532543
1772746277167997700,0.803997802734375,0.0004581354442052543,-0.0007635590736754239,-0.0007635590736754239
1772746277186865200,0.822865234375,-0.00015271181473508477,0.0016798300202935934,-0.00015271181473508477
1772746277205732600,0.841732666015625,0.0010689827613532543,-0.0007635590736754239,0.0004581354442052543
1772746277224599800,0.860599853515625,-0.00015271181473508477,-0.00015271181473508477,-0.00015271181473508477
1772746277243467300,0.87946728515625,-0.0007635590736754239,0.0010689827613532543,-0.0007635590736754239
1772746277262334700,0.898334716796875,0.0010689827613532543,-0.0007635590736754239,0.0004581354442052543
1772746277281202200,0.9172021484375,-0.0007635590736754239,0.0010689827613532543,0.0004581354442052543
1772746277300069400,0.9360693359375,0.0004581354442052543,0.0004581354442052543,-0.00015271181473508477
1772746277318936800,0.954936767578125,0.0004581354442052543,-0.0007635590736754239,-0.0007635590736754239
1772746277337804300,0.97380419921875,-0.0007635590736754239,-0.0007635590736754239,0.0004581354442052543
1772746277356671500,0.99267138671875,-0.0007635590736754239,0.0010689827613532543,-0.00015271181473508477
1772746277375539000,1.0115390625,-0.0007635590736754239,0.0010689827613532543,-0.00015271181473508477
1772746277394406400,1.030406494140625,0.0004581354442052543,0.0004581354442052543,-0.00015271181473508477
1772746277413273900,1.04927392578125,0.0004581354442052543,-0.0007635590736754239,-0.00015271181473508477
1772746277432141300,1.068141357421875,0.0010689827613532543,0.0004581354442052543,0.0004581354442052543
1772746277451008500,1.087008544921875,0.0010689827613532543,-0.00015271181473508477,-0.00015271181473508477
1772746277469876000,1.1058759765625,-0.0007635590736754239,0.0004581354442052543,0.0010689827613532543
1772746277488743400,1.124743408203125,-0.0007635590736754239,0.0010689827613532543,0.0010689827613532543
1772746277507610600,1.143610595703125,-0.0007635590736754239,-0.00015271181473508477,-0.00015271181473508477
1772746277526478000,1.16247802734375,0.0010689827613532543,-0.00015271181473508477,0.0004581354442052543
1772746277545345500,1.181345458984375,-0.0007635590736754239,0.0022906772792339325,-0.0007635590736754239
1772746277564213000,1.200212890625,0.0004581354442052543,0.0004581354442052543,0.0004581354442052543
1772746277583080200,1.219080078125,-0.00015271181473508477,-0.0007635590736754239,0.0004581354442052543
1772746277601947600,1.23794775390625,0.0004581354442052543,-0.00015271181473508477,0.0004581354442052543
1772746277620815000,1.256815185546875,0.0004581354442052543,-0.001374406274408102,-0.00015271181473508477
1772746277639682600,1.2756826171875,-0.00015271181473508477,0.0004581354442052543,0.0010689827613532543
1772746277658549800,1.2945498046875,0.0004581354442052543,-0.00015271181473508477,0.0004581354442052543
