time,seconds_elapsed,z,y,x
1772785086078610200,0.155610107421875,0.553491473197937,0.19255681335926056,-0.5528317093849182
1772785086088650200,0.165650146484375,0.5955257415771484,0.3198032081127167,-0.5176870226860046
1772785086098660400,0.175660400390625,0.6261771321296692,0.3977733552455902,-0.452872097492218
1772785086108700200,0.1857001953125,0.6550408005714417,0.45032575726509094,-0.37464478611946106
1772785086118710300,0.195710205078125,0.6716352105140686,0.48960551619529724,-0.2974051237106323
1772785086128751400,0.20575146484375,0.6722845435142517,0.4913504421710968,-0.25022077560424805
1772785086138760400,0.215760498046875,0.6677228212356567,0.4565405547618866,-0.23035280406475067
1772785086148801300,0.22580126953125,0.6708677411079407,0.4068220555782318,-0.23423615097999573
1772785086158810000,0.23581005859375,0.6734030842781067,0.3762148916721344,-0.25149449706077576
1772785086168851200,0.245851318359375,0.6891583800315857,0.3616634011268616,-0.27423226833343506
1772785086178860300,0.2558603515625,0.7088063359260559,0.34869861602783203,-0.29839780926704407
1772785086188901000,0.265901123046875,0.728558361530304,0.3210034966468811,-0.3320482075214386
1772785086198941200,0.275941162109375,0.7407673597335815,0.28548064827919006,-0.3735367953777313
1772785086208951300,0.285951416015625,0.7559421062469482,0.26124680042266846,-0.40325409173965454
1772785086218991400,0.295991455078125,0.7626931667327881,0.2623850405216217,-0.41196635365486145
1772785086229001200,0.306001220703125,0.7528173327445984,0.2554429769515991,-0.39581796526908875
1772785086239041300,0.316041259765625,0.7429263591766357,0.21878057718276978,-0.3856326937675476
1772785086249051400,0.326051513671875,0.7372714281082153,0.17271921038627625,-0.39889881014823914
1772785086259091200,0.33609130859375,0.740662157535553,0.13314464688301086,-0.42945966124534607
1772785086269101000,0.34610107421875,0.7421213388442993,0.09679693728685379,-0.4876354932785034
1772785086279141000,0.35614111328125,0.7352845072746277,0.07586688548326492,-0.5487827658653259
1772785086289151200,0.366151123046875,0.7329698801040649,0.07130250334739685,-0.6139843463897705
1772785086299191300,0.37619140625,0.7334479093551636,0.11188747733831406,-0.6565861105918884
1772785086309201200,0.386201171875,0.7372771501541138,0.1795034110546112,-0.6700838208198547
1772785086319241200,0.3962412109375,0.7334209084510803,0.2171783596277237,-0.6622841954231262
1772785086329251300,0.406251220703125,0.7286784648895264,0.21916110813617706,-0.6214974522590637
1772785086339291400,0.41629150390625,0.7262488603591919,0.2006622552871704,-0.5624277591705322
1772785086349301200,0.42630126953125,0.7283475399017334,0.19534710049629211,-0.4777367115020752
1772785086359341000,0.436341064453125,0.7288975119590759,0.18345901370048523,-0.3735189437866211
1772785086369351200,0.44635107421875,0.7301185727119446,0.1419801265001297,-0.2569235563278198
1772785086379391200,0.45639111328125,0.74541175365448,0.08305928111076355,-0.14368541538715363
1772785086389401000,0.466401123046875,0.7698411345481873,0.025665711611509323,-0.05148700624704361
1772785086399441200,0.476441162109375,0.7786141037940979,-0.01858404092490673,0.014046461321413517
1772785086409451300,0.486451171875,0.7672180533409119,-0.04787589982151985,0.047554463148117065
1772785086419492400,0.496492431640625,0.756229817867279,-0.0817750096321106,0.03474092483520508
1772785086429532400,0.506532470703125,0.7420830726623535,-0.12022119015455246,0.0019428525120019913
1772785086439542300,0.516542236328125,0.7329580187797546,-0.1398225873708725,-0.042258694767951965
1772785086449582300,0.526582275390625,0.715065062046051,-0.14915136992931366,-0.08344928175210953
1772785086459592400,0.536592529296875,0.7056326866149902,-0.13948489725589752,-0.11696222424507141
1772785086469632300,0.54663232421875,0.7111195921897888,-0.11012398451566696,-0.1346983164548874
1772785086479642000,0.55664208984375,0.7125108242034912,-0.12239343672990799,-0.1545495092868805
1772785086489682200,0.56668212890625,0.6976134181022644,-0.18044987320899963,-0.18270722031593323
1772785086499692300,0.5766923828125,0.6875708699226379,-0.25191420316696167,-0.2217518389225006
1772785086509732400,0.586732421875,0.6771342754364014,-0.3198268413543701,-0.24973009526729584
1772785086519742200,0.5967421875,0.6590916514396667,-0.35837316513061523,-0.25049763917922974
1772785086529782300,0.6067822265625,0.6507983803749084,-0.36867380142211914,-0.21348679065704346
1772785086539792400,0.61679248046875,0.6517019867897034,-0.3403652012348175,-0.14443768560886383
1772785086549832400,0.62683251953125,0.6578450202941895,-0.2921834886074066,-0.05170728266239166
1772785086559842000,0.636842041015625,0.6602067351341248,-0.22482842206954956,0.04250789433717728
1772785086569882000,0.646882080078125,0.6542190313339233,-0.1685527116060257,0.1326947659254074
1772785086579892200,0.656892333984375,0.6466753482818604,-0.12741033732891083,0.2076726108789444
1772785086589932300,0.666932373046875,0.6436775922775269,-0.11169447749853134,0.266815721988678
1772785086599942100,0.676942138671875,0.6444610953330994,-0.12868358194828033,0.3133414089679718
1772785086609982200,0.686982177734375,0.6400372982025146,-0.15423454344272614,0.33995166420936584
1772785086619992300,0.696992431640625,0.6406577825546265,-0.17630575597286224,0.33540084958076477
1772785086630032400,0.707032470703125,0.6429697275161743,-0.187355637550354,0.3214709162712097
1772785086640042200,0.717042236328125,0.6482766270637512,-0.19045741856098175,0.29400360584259033
1772785086650082000,0.72708203125,0.6527494788169861,-0.1829998791217804,0.2650839388370514
1772785086660092200,0.737092041015625,0.656335175037384,-0.16304108500480652,0.2175971120595932
1772785086670132200,0.74713232421875,0.6576799154281616,-0.13341641426086426,0.15229462087154388
1772785086680173000,0.757173095703125,0.6566359400749207,-0.10368942469358444,0.08574487268924713
1772785086690182100,0.76718212890625,0.6390826106071472,-0.08118099719285965,0.023229632526636124
1772785086700223200,0.77722314453125,0.6109473705291748,-0.07889467477798462,-0.02595442347228527
1772785086710232300,0.787232421875,0.5803569555282593,-0.07429958879947662,-0.06626072525978088
1772785086720273200,0.797273193359375,0.5475715398788452,-0.06821666657924652,-0.09835581481456757
1772785086730283300,0.807283203125,0.5204858183860779,-0.0627095028758049,-0.13123749196529388
1772785086740323300,0.8173232421875,0.4994606673717499,-0.04146014153957367,-0.15625576674938202
1772785086750333200,0.827333251953125,0.4839935302734375,-0.016557656228542328,-0.1709081083536148
1772785086760373000,0.837373046875,0.4746173620223999,0.0057907914742827415,-0.16361796855926514
1772785086770383000,0.847383056640625,0.47710102796554565,0.027636483311653137,-0.12924933433532715
1772785086780423200,0.857423095703125,0.5436893701553345,0.009171189740300179,-0.07620661705732346
1772785086790433300,0.867433349609375,0.5961872935295105,-0.018651306629180908,-0.009676385670900345
1772785086800473000,0.87747314453125,0.6060487627983093,-0.03305741026997566,0.05293320119380951
1772785086810483200,0.887483154296875,0.5927716493606567,-0.02440726011991501,0.12402936816215515
1772785086820523300,0.897523193359375,0.5607535243034363,-0.004818112123757601,0.18625813722610474
1772785086830533400,0.907533447265625,0.5410032272338867,0.020495641976594925,0.21139100193977356
1772785086840573200,0.9175732421875,0.5343514680862427,0.025547925382852554,0.19238457083702087
1772785086850583300,0.927583251953125,0.538200855255127,0.025737952440977097,0.14059865474700928
1772785086860623000,0.937623046875,0.5429719090461731,0.015011540614068508,0.06273181736469269
1772785086870633200,0.94763330078125,0.5459544658660889,0.024545494467020035,-0.027170848101377487
1772785086880673300,0.95767333984375,0.5337742567062378,0.07615995407104492,-0.12890440225601196
1772785086890683100,0.96768310546875,0.5034024715423584,0.1507645696401596,-0.21590273082256317
1772785086900723200,0.97772314453125,0.46090641617774963,0.21138903498649597,-0.2917138636112213
1772785086910733300,0.9877333984375,0.4169825613498688,0.2579943537712097,-0.37417465448379517
1772785086920804400,0.997804443359375,0.3795859217643738,0.27529504895210266,-0.4449295401573181
1772785086930845200,1.00784521484375,0.34739595651626587,0.29227855801582336,-0.49352702498435974
1772785086940854300,1.017854248046875,0.3162124752998352,0.3174755275249481,-0.5199965238571167
1772785086950895400,1.027895263671875,0.2959901690483093,0.3363663852214813,-0.5256994962692261
1772785086960904400,1.037904541015625,0.28596389293670654,0.33248138427734375,-0.5217787623405457
1772785086970945300,1.0479453125,0.2924461364746094,0.3184000551700592,-0.4865870475769043
1772785086980954400,1.057954345703125,0.31307655572891235,0.2965480089187622,-0.4250940978527069
1772785086990995500,1.067995361328125,0.33915290236473083,0.26644328236579895,-0.34865525364875793
1772785087001004500,1.078004638671875,0.3722243010997772,0.23543530702590942,-0.257382333278656
1772785087011045400,1.08804541015625,0.39416250586509705,0.20597228407859802,-0.16427907347679138
1772785087021054200,1.09805419921875,0.4084407687187195,0.19191664457321167,-0.08317144215106964
1772785087031095300,1.10809521484375,0.40834933519363403,0.19232845306396484,-0.016941623762249947
1772785087041105200,1.118105224609375,0.40457722544670105,0.20600378513336182,0.035170577466487885
1772785087051145200,1.128145263671875,0.3849710524082184,0.22030852735042572,0.05684182047843933
1772785087061155300,1.1381552734375,0.36943042278289795,0.21929705142974854,0.04151346534490585
1772785087071195400,1.1481953125,0.34616127610206604,0.19373951852321625,0.005752904340624809
1772785087081205200,1.158205322265625,0.33461859822273254,0.16202819347381592,-0.047407783567905426
1772785087091245300,1.168245361328125,0.33217814564704895,0.12790483236312866,-0.11358930170536041
1772785087101255400,1.17825537109375,0.34000542759895325,0.08893372118473053,-0.17165686190128326
1772785087111295500,1.18829541015625,0.3486555218696594,0.06047051399946213,-0.21806490421295166
1772785087121305300,1.198305419921875,0.35050588846206665,0.060806602239608765,-0.24878260493278503
1772785087131345200,1.20834521484375,0.34175240993499756,0.04794763773679733,-0.25760072469711304
1772785087141355300,1.218355224609375,0.3350830376148224,0.0340358167886734,-0.24981176853179932
1772785087151395300,1.228395263671875,0.336831271648407,0.011517701670527458,-0.21410110592842102
1772785087161405400,1.238405517578125,0.35273993015289307,-0.01332373358309269,-0.15158793330192566
1772785087171445200,1.2484453125,0.37356647849082947,-0.050022441893815994,-0.07864069193601608
1772785087181485300,1.2584853515625,0.3829661011695862,-0.06661286950111389,-0.0018686875700950623
1772785087191495400,1.268495361328125,0.378736287355423,-0.08109409362077713,0.0625757947564125
1772785087201535500,1.278535400390625,0.36040735244750977,-0.09867788106203079,0.09576065093278885
1772785087211545300,1.28854541015625,0.33670443296432495,-0.12499405443668365,0.10461386293172836
1772785087221586400,1.29858642578125,0.3147847652435303,-0.15954643487930298,0.09445523470640182
